2.891961144116656501e-01,2.391168910549159796e-02,2.566535305565358430e-02,2.438409255137876860e-02,4.639957098917853878e-02,9.906756282391641910e-02,3.266314458740202792e-02,1.145401395932504202e-01,2.891961144116656501e-01,9.681425466088902643e-02,1.254881821980096714e-02,4.281005750348575167e-02,8.842613044363054065e-02,1.258084190665726132e-01,2.891961144116656501e-01,2.891961144116656501e-01,2.891961144116656501e-01,1.711753630381929181e-01,2.891961144116656501e-01,1.981526732165541163e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.643310134575198117e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.777892282764373930e-02,2.891961144116656501e-01,1.759836472918426820e-01,7.171834078078542785e-02,3.601155698310458397e-02,9.263917111537220417e-02,1.821677611028483246e-01,2.083230329757365662e-01,2.891961144116656501e-01,2.891961144116656501e-01,1.760400714006850886e-01
1.316580106421147423e-01,4.634773804271134778e-02,1.346335443936975615e-02,1.910779475313525988e-01,2.806846217251358633e-01,1.067134561545961535e-01,7.848534910749138671e-02,1.305787159035950717e-01,5.517786853261574115e-02,1.023844094853251091e-01,5.058041542470299162e-02,1.574519564254962256e-01,1.581692617712268933e-01,1.277962354790174171e-01,1.144150391679738671e-01,3.253997132872771259e-02,3.619544088285508304e-02,5.948636169514058547e-02,8.169457193088147662e-02,2.193879314935322788e-01,6.393501429404586933e-02,1.949279856961205482e-01,2.085906085333429638e-01,2.806846217251358633e-01,2.806846217251358633e-01,2.806846217251358633e-01,1.802498304301771714e-01,2.401833194749214972e-01,1.295241197723452919e-01,2.806846217251358633e-01,2.296618090956374092e-01,2.806846217251358633e-01,8.793857248408638860e-02,1.088156791443479626e-01,3.354522872403431499e-02,1.204234191357249767e-01
2.412370209121578180e-01,2.748802337611317217e-02,1.170134357550826482e-01,2.412370209121578180e-01,6.301749786176599755e-02,2.412370209121578180e-01,2.078182500129686916e-01,2.067513220361248683e-01,1.130681717177531576e-01,2.039840474965288197e-01,2.412370209121578180e-01,2.200639570168022585e-01,2.412370209121578180e-01,2.412370209121578180e-01,1.660439386964964459e-01,1.870806984424591146e-01,1.068116186253717376e-01,6.426130745037457459e-02,1.583559885636837139e-01,1.866780724690973170e-01,7.405653019554944705e-02,2.412370209121578180e-01,2.412370209121578180e-01,2.412370209121578180e-01,1.327949161271694822e-01,5.798357407211477549e-02,7.311855051415894202e-02,2.412370209121578180e-01,7.151977830855614504e-02,8.516803520453801457e-02,6.106739978526939255e-02,1.451785649491563746e-01,2.920252548134841600e-02,5.280073266430843765e-02,1.218916871431272031e-02,6.845740669779436238e-03
1.704844645192502006e-01,1.118834588813047010e-01,3.287505639905735633e-02,4.142367303035317944e-02,1.293733687559448231e-01,2.135866813502872996e-01,2.714613622951964067e-01,2.714613622951964067e-01,1.781491911612894941e-01,1.544346919418870812e-01,2.003917446068746999e-01,1.355582894080687162e-01,2.714613622951964067e-01,1.171688192409048729e-01,6.433015406580408491e-02,6.328341523715599881e-02,6.038693897268529454e-02,4.484640279354109443e-02,1.632561269155197448e-01,9.620795557318868874e-02,1.380083241129621274e-01,1.725257813547518837e-01,2.686035287053138987e-01,1.286157535393372686e-01,9.311858318916531319e-02,2.714613622951964067e-01,2.714613622951964067e-01,1.034515992099675069e-01,2.714613622951964067e-01,1.612483496755799106e-01,1.475296257767665931e-01,3.896771308602860195e-02,7.994231445898591915e-02,2.240077037191889192e-02,9.419138906099619457e-02,2.272317357747516975e-01
1.667901223921093579e-01,3.114050683470543854e-02,1.170115129896076300e-01,7.867036652101951077e-02,2.597132485053134099e-01,2.632394860492870761e-02,1.279822078663320206e-02,2.116004098240016965e-02,3.072464090177064178e-02,2.597132485053134099e-01,1.608018168128801939e-01,2.597132485053134099e-01,2.230254113965408902e-01,2.597132485053134099e-01,1.435625171880213213e-01,7.978607032909458552e-02,1.037714398860752583e-02,8.996993054968270564e-02,1.489821527071299445e-01,2.167565599348640348e-01,2.597132485053134099e-01,2.597132485053134099e-01,1.864298609944285701e-01,5.173609981703985311e-02,2.820392208996095815e-02,4.039277439193259683e-02,2.583202042139333757e-02,6.993218248892707489e-02,9.835496974826457572e-02,2.597132485053134099e-01,2.597132485053134099e-01,2.597132485053134099e-01,1.947895026630669379e-01,2.051990266403634355e-01,1.218453760796418817e-01,1.099149050085736073e-01
1.810229726696061803e-01,1.698346818301967043e-01,2.360927350814809589e-01,2.125371152377472650e-01,2.360927350814809589e-01,7.701348093888604751e-02,7.383884838013032859e-02,7.137253961277896519e-02,5.312711440378502931e-02,1.494639281089435168e-01,1.420406731302954750e-01,1.519653446284616183e-01,6.662666198671925166e-02,1.859704601338640906e-01,1.635683160288373683e-01,1.769429843416567838e-01,6.699888099847887968e-02,8.215215630381546286e-02,1.146574597623137015e-01,2.360927350814809589e-01,2.360927350814809589e-01,2.348797363350929313e-01,2.360927350814809589e-01,9.418554939509785062e-02,1.392137739824123865e-01,1.111002024878192107e-01,1.053992727923346862e-01,2.360927350814809589e-01,2.360927350814809589e-01,2.360927350814809589e-01,1.684716807108560810e-01,5.246657135400097094e-02,9.319923151309293663e-02,9.342774575076295829e-02,1.724947109316372351e-01,2.360927350814809589e-01
4.046659060923226553e-02,1.041173106481477206e-01,2.233949983123636185e-01,2.133778346154066585e-01,1.899407324148517928e-01,1.184404826674940042e-01,1.263452756675422506e-01,6.247064830022326654e-02,1.099718264634552689e-02,9.323124808281395282e-02,5.833401396547847201e-02,2.233949983123636185e-01,1.376303635090150301e-01,2.233949983123636185e-01,2.233949983123636185e-01,1.222393521157010693e-01,6.231810845266748389e-02,1.529281982661173309e-02,2.007661188543307662e-01,1.227611063569753469e-01,1.495666166537679420e-01,1.116124944678679731e-01,2.233949983123636185e-01,2.233949983123636185e-01,2.134608672241580796e-01,2.188133275526089883e-01,1.797357131919710971e-01,2.123308339817297774e-01,1.624004197952554629e-01,1.953197330918780561e-01,1.351246241922800517e-01,2.233949983123636185e-01,2.038495136930943696e-01,1.816974559510144416e-01,1.829260215806637613e-01,1.435744479640079785e-01
1.361367767492782932e-01,4.839243321669414732e-02,6.724151995349253452e-02,1.685921506217503696e-01,9.318452009454344931e-02,9.889694558629569254e-02,6.770321443338164769e-02,7.498241916568409993e-02,3.958043708691931506e-02,1.984238933417193651e-01,2.354880023331598071e-01,2.354880023331598071e-01,2.077957223058612968e-01,2.354880023331598071e-01,8.528060537037322753e-02,2.629103620257979002e-02,1.749160145313085057e-01,4.394255875212550733e-02,1.945202819383487214e-01,2.354880023331598071e-01,2.354880023331598071e-01,1.594615133217571756e-01,2.354880023331598071e-01,2.354880023331598071e-01,1.186763484138586150e-01,2.351290774983840481e-01,1.318643993050589991e-01,2.354880023331598071e-01,1.316458433524558269e-01,6.711612551509414659e-02,1.586697981195099028e-01,2.296837972758415947e-01,1.495525009450975051e-01,6.272367323034423736e-02,1.737689556756160936e-01,2.073142301473096805e-01
8.042864598927100539e-02,2.143053547222119048e-01,2.404658322809316573e-01,2.404658322809316573e-01,5.633730717964781365e-02,7.301565589906426623e-02,6.132825462258068711e-02,5.298314770372317822e-02,8.588078380835321990e-02,1.907090390381007416e-01,1.391542094511861172e-01,1.764565921443883023e-01,1.756826042242271846e-01,2.404658322809316573e-01,1.980206050951892338e-01,2.404658322809316573e-01,1.205492308385993361e-01,3.358268434112586520e-02,8.791193620963141941e-02,3.950617302956812432e-02,1.292834422057414223e-01,2.404658322809316573e-01,2.404658322809316573e-01,6.353393744067679927e-02,1.402381376390213485e-01,2.496749291260070419e-02,6.221107415753437259e-02,2.084024444533676135e-01,8.054854954987224203e-02,1.650477845877048044e-01,1.226983108269075334e-01,2.404658322809316573e-01,2.404658322809316573e-01,2.404658322809316573e-01,2.404658322809316573e-01,1.670160954632953776e-01
1.225172069174969292e-01,5.098160187894237166e-02,5.799406267242151330e-02,1.216127587016620493e-01,1.633679720448178996e-01,8.657936857892777061e-02,2.207897283548186998e-02,5.709755908459230450e-02,3.179683550381450646e-02,2.505719233000267554e-01,2.437629171260206895e-01,1.559090906923240871e-01,1.213873925002157683e-01,1.681364706172050472e-01,1.149250517399439397e-01,1.140351791891283384e-01,1.292099456006422509e-01,8.362274984826018054e-02,1.463594177655473116e-01,2.419320978254777266e-01,2.505719233000267554e-01,2.505719233000267554e-01,1.197469845221777324e-01,1.749906102997593749e-01,5.010995633081889722e-02,6.820795993468233009e-02,6.927323770073759435e-02,2.505719233000267554e-01,2.505719233000267554e-01,2.505719233000267554e-01,2.505719233000267554e-01,2.505719233000267554e-01,1.286224661490504850e-01,1.308046450650073023e-01,2.505719233000267554e-01,1.142610277827468546e-01
